Time,Arm_Angle,Error,MotorCmd,Headroom,K_P,Motor_Speed(PWM),Desired_Angle
0.015957594,-39,9,110,336,5,65,-30
0.037918568,-39,9,110,336,5,65,-30
0.056877136,-39,9,110,336,5,65,-30
0.077803612,-39,9,110,336,5,65,-30
0.097848892,-39,9,110,336,5,65,-30
0.11876297,-38,8,109,336,5,65,-30
0.138704777,-39,9,110,336,5,65,-30
0.159650087,-38,8,107,336,5,65,-30
0.180631399,-39,9,110,336,5,65,-30
0.204529524,-39,9,110,336,5,65,-30
0.226503372,-39,9,110,336,5,65,-30
0.246483803,-38,8,108,336,5,65,-30
0.266365528,-39,9,110,336,5,65,-30
0.288305759,-39,9,110,336,5,65,-30
0.30725503,-39,9,110,336,5,65,-30
0.327203274,-39,9,110,336,5,65,-30
0.349141598,-38,8,109,336,5,65,-30
0.368124008,-39,9,110,336,5,65,-30
0.393041611,-38,8,109,336,5,65,-30
0.4150002,-39,9,110,336,5,65,-30
0.433916807,-39,9,110,336,5,65,-30
0.454860926,-39,9,110,336,5,65,-30
0.476895809,-38,8,109,336,5,65,-30
0.495774269,-39,9,110,336,5,65,-30
0.515730143,-38,8,109,336,5,65,-30
0.538635731,-39,9,110,336,5,65,-30
0.55658865,-38,8,109,336,5,65,-30
0.581576109,-39,9,110,336,5,65,-30
0.603497028,-39,9,110,336,5,65,-30
0.62241292,-39,9,110,336,5,65,-30
0.643369913,-39,9,110,336,5,65,-30
0.664300203,-39,9,110,336,5,65,-30
0.758080244,-39,9,110,336,5,65,-30
0.770029783,-39,9,110,336,5,65,-30
0.780987978,-38,8,109,336,5,65,-30
0.802928448,-39,9,110,336,5,65,-30
0.812952995,-39,9,110,336,5,65,-30
0.834842205,-39,9,110,336,5,65,-30
0.846814394,-39,9,110,336,5,65,-30
0.868752241,-39,9,110,336,5,65,-30
0.879722595,-39,9,110,336,5,65,-30
0.890692472,-39,9,112,336,5,65,-30
0.912652493,-39,9,110,336,5,65,-30
0.92460227,-39,9,110,336,5,65,-30
0.946543694,-39,9,110,336,5,65,-30
0.958511114,-39,9,110,336,5,65,-30
0.979461432,-39,9,110,336,5,65,-30
0.999415159,-39,9,110,336,5,65,-30
1.021343946,-39,9,110,336,5,65,-30
1.040293932,-39,9,110,336,5,65,-30
1.060242176,-39,9,110,336,5,65,-30
1.081183434,-39,9,110,336,5,65,-30
1.103123665,-39,9,110,336,5,65,-30
1.126075983,-39,9,110,336,5,65,-30
1.148017406,-39,9,110,336,5,65,-30
1.166980982,-39,9,110,336,5,65,-30
1.187898636,-39,9,110,336,5,65,-30
1.208897352,-39,9,110,336,5,65,-30
1.228856325,-39,9,110,336,5,65,-30
1.248736382,-39,9,110,336,5,65,-30
1.269712448,-39,9,112,336,5,65,-30
1.289625645,-38,8,109,336,5,65,-30
1.314614534,-39,9,110,336,5,65,-30
1.336501598,-39,9,110,336,5,65,-30
1.355448961,-39,9,110,336,5,65,-30
1.376393557,-39,9,110,336,5,65,-30
1.397372484,-39,9,110,336,5,65,-30
1.417285204,-39,9,110,336,5,65,-30
1.437230825,-39,9,112,336,5,65,-30
1.458175659,-39,9,110,336,5,65,-30
1.482111931,-39,9,110,336,5,65,-30
1.503055811,-39,9,110,336,5,65,-30
1.524996281,-39,9,110,336,5,65,-30
1.543945551,-39,9,110,336,5,65,-30
1.564888954,-39,9,110,336,5,65,-30
1.586830854,-39,9,110,336,5,65,-30
1.605779171,-39,9,110,336,5,65,-30
1.625725746,-39,9,110,336,5,65,-30
1.647698402,-39,9,110,336,5,65,-30
1.670605659,-39,9,110,336,5,65,-30
1.691550016,-39,9,110,336,5,65,-30
1.71250248,-39,9,110,336,5,65,-30
1.732441187,-39,9,110,336,5,65,-30
1.753383875,-38,8,107,336,5,65,-30
1.879047394,-39,9,110,336,5,65,-30
1.89101553,-39,9,110,336,5,65,-30
1.913029194,-39,9,110,336,5,65,-30
1.923929691,-39,9,110,336,5,65,-30
1.944899321,-39,9,110,336,5,65,-30
1.955891132,-39,9,110,336,5,65,-30
1.977785349,-39,9,110,336,5,65,-30
1.988755465,-39,9,110,336,5,65,-30
1.999750853,-39,9,110,336,5,65,-30
2.021667719,-39,9,110,336,5,65,-30
2.032636404,-39,9,110,336,5,65,-30
2.053580999,-39,9,110,336,5,65,-30
2.06554985,-39,9,110,336,5,65,-30
2.087523937,-39,9,110,336,5,65,-30
2.098461151,-39,9,110,336,5,65,-30
2.109514475,-38,8,109,336,5,65,-30
2.131373644,-39,9,110,336,5,65,-30
2.142425299,-39,9,110,336,5,65,-30
2.164286137,-39,9,110,336,5,65,-30
2.174291372,-39,9,110,336,5,65,-30
2.196289539,-39,9,110,336,5,65,-30
2.212159395,-39,9,110,336,5,65,-30
2.236093998,-39,9,110,336,5,65,-30
2.258033752,-39,9,110,336,5,65,-30
2.277040958,-39,9,110,336,5,65,-30
2.297935724,-38,8,109,336,5,65,-30
2.319869518,-39,9,110,336,5,65,-30
2.338817596,-39,9,110,336,5,65,-30
2.358780146,-39,9,110,336,5,65,-30
2.380775928,-39,9,110,336,5,65,-30
2.404643536,-39,9,110,336,5,65,-30
2.424589396,-38,38,255,336,5,65,0
2.445543528,-38,38,255,336,5,65,0
2.46551156,-38,38,255,336,5,65,0
2.486424446,-38,38,255,336,5,65,0
2.508365154,-37,37,253,336,5,65,0
2.52734971,-36,36,248,336,5,65,0
2.547262669,-35,35,241,336,5,65,0
2.57020092,-33,33,230,336,5,65,0
2.58815217,-31,31,221,336,5,65,0
2.613083839,-29,29,210,336,5,65,0
2.633065939,-27,27,201,336,5,65,0
2.653973579,-25,25,192,336,5,65,0
2.674918413,-23,23,181,336,5,65,0
2.696951151,-21,21,174,336,5,65,0
2.715808868,-19,19,163,336,5,65,0
2.735792637,-18,18,157,336,5,65,0
2.75769639,-17,17,152,336,5,65,0
2.776655674,-16,16,148,336,5,65,0
2.80157876,-16,16,145,336,5,65,0
2.821527719,-15,15,142,336,5,65,0
2.842471123,-15,15,142,336,5,65,0
2.86342454,-15,15,142,336,5,65,0
2.883392572,-15,15,142,336,5,65,0
2.968134403,-15,15,142,336,5,65,0
2.990074635,-15,15,142,336,5,65,0
3.001046658,-15,15,143,336,5,65,0
3.022997856,-15,15,142,336,5,65,0
3.033990383,-15,15,143,336,5,65,0
3.055931568,-15,15,143,336,5,65,0
3.066870689,-15,15,144,336,5,65,0
3.07789588,-15,15,143,336,5,65,0
3.100779772,-15,15,144,336,5,65,0
3.110804796,-15,15,144,336,5,65,0
3.132694006,-16,16,145,336,5,65,0
3.143718481,-16,16,145,336,5,65,0
3.165658951,-16,16,145,336,5,65,0
3.178570986,-16,16,145,336,5,65,0
3.198554754,-16,16,145,336,5,65,0
3.219493628,-16,16,145,336,5,65,0
3.241402149,-16,16,146,336,5,65,0
3.260406733,-16,16,147,336,5,65,0
3.280349731,-16,16,146,336,5,65,0
3.302273035,-15,15,142,336,5,65,0
3.321204662,-16,16,146,336,5,65,0
3.346124887,-16,16,145,336,5,65,0
3.369096041,-16,16,146,336,5,65,0
3.38701272,-16,16,146,336,5,65,0
3.407956123,-16,16,146,336,5,65,0
3.428930998,-16,16,146,336,5,65,0
3.448847055,-16,16,146,336,5,65,0
3.468826532,-16,16,146,336,5,65,0
3.491731882,-16,16,146,336,5,65,0
3.509695053,-16,16,146,336,5,65,0
3.534667015,-16,16,146,336,5,65,0
3.556592941,-16,16,146,336,5,65,0
3.575520039,-16,16,146,336,5,65,0
3.596457243,-16,16,147,336,5,65,0
3.616431713,-16,16,146,336,5,65,0
3.637342691,-16,16,146,336,5,65,0
3.657325029,-16,16,146,336,5,65,0
3.680324793,-16,16,147,336,5,65,0
3.698214769,-16,16,146,336,5,65,0
3.723145723,-16,16,146,336,5,65,0
3.744057655,-16,16,146,336,5,65,0
3.764075279,-16,16,146,336,5,65,0
3.784947157,-16,16,146,336,5,65,0
3.80589056,-16,16,147,336,5,65,0
3.82583952,-17,17,150,336,5,65,0
3.845813751,-16,16,146,336,5,65,0
3.867759228,-16,16,146,336,5,65,0
3.886707783,-16,16,146,336,5,65,0
3.911664963,-16,16,146,336,5,65,0
3.931557178,-16,16,146,336,5,65,0
3.952532291,-15,15,143,336,5,65,0
4.034279108,-16,16,147,336,5,65,0
4.056221247,-16,16,145,336,5,65,0
4.067192316,-16,16,146,336,5,65,0
4.077243805,-16,16,146,336,5,65,0
4.098175526,-16,16,146,336,5,65,0
4.109079599,-16,16,147,336,5,65,0
4.131034136,-16,16,146,336,5,65,0
4.141991377,-16,16,146,336,5,65,0
4.162938118,-16,16,146,336,5,65,0
4.173905373,-16,16,147,336,5,65,0
4.194904566,-16,16,146,336,5,65,0
4.205821276,-16,16,146,336,5,65,0
4.227795839,-16,16,146,336,5,65,0
4.243731022,-16,16,147,336,5,65,0
4.26467514,-16,16,146,336,5,65,0
4.288605452,-16,16,146,336,5,65,0
4.308547258,-16,16,146,336,5,65,0
4.32952714,-16,16,146,336,5,65,0
4.3514328,-16,16,146,336,5,65,0
4.370381832,-16,16,146,336,5,65,0
4.390326977,-16,16,146,336,5,65,0
4.41326952,-16,16,146,336,5,65,0
4.432216883,-16,16,146,336,5,65,0
4.452162504,-16,16,146,336,5,65,0
4.477095127,-16,16,147,336,5,65,0
4.497049332,-16,16,146,336,5,65,0
4.517984867,-16,16,146,336,5,65,0
4.539928198,-16,16,147,336,5,65,0
4.55887723,-16,16,146,336,5,65,0
4.578824282,-16,16,146,336,5,65,0
4.601778746,-16,16,146,336,5,65,0
4.61971426,-16,16,146,336,5,65,0
4.640658379,-16,16,147,336,5,65,0
4.665590525,-16,16,146,336,5,65,0
4.68653512,-16,16,146,336,5,65,0
4.70847559,-16,16,146,336,5,65,0
4.726428032,-16,16,147,336,5,65,0
4.747420788,-16,16,146,336,5,65,0
4.76731801,-16,16,145,336,5,65,0
4.78826499,-16,16,146,336,5,65,0
4.809260845,-16,16,146,336,5,65,0
4.829156399,-16,16,146,336,5,65,0
4.854086399,-16,16,145,336,5,65,0
4.874032736,-16,16,146,336,5,65,0
4.895975351,-16,16,146,336,5,65,0
4.915001631,-16,16,146,336,5,65,0
4.93586731,-16,16,146,336,5,65,0
4.955814362,-16,16,146,336,5,65,0
4.976770878,-16,16,147,336,5,65,0
4.99672246,-16,16,146,336,5,65,0
5.01768136,-16,16,146,336,5,65,0
5.041585922,-16,16,146,336,5,65,0
5.12236762,-16,16,146,336,5,65,0
5.134337187,-16,16,146,336,5,65,0
5.144359589,-16,16,146,336,5,65,0
5.155280352,-16,16,146,336,5,65,0
5.176228046,-16,16,146,336,5,65,0
5.188192844,-16,16,146,336,5,65,0
5.210139751,-16,16,147,336,5,65,0
5.221136808,-16,16,145,336,5,65,0
5.242081642,-16,16,146,336,5,65,0
5.253018379,-16,16,146,336,5,65,0
5.274959564,-16,16,146,336,5,65,0
5.291915655,-16,16,146,336,5,65,0
5.312860012,-16,16,146,336,5,65,0
5.333835125,-16,16,146,336,5,65,0
5.353752851,-16,16,146,336,5,65,0
5.373714685,-16,16,147,336,5,65,0
5.394640684,-16,16,146,336,5,65,0
5.41857481,-15,15,143,336,5,65,0
5.439520359,-16,16,146,336,5,65,0
5.460465908,-16,16,147,336,5,65,0
5.481409788,-16,16,146,336,5,65,0
5.500383139,-15,15,144,336,5,65,0
5.523295164,-16,16,146,336,5,65,0
5.542243958,-16,16,146,336,5,65,0
5.562241554,-16,16,146,336,5,65,0
5.583168745,-16,16,145,336,5,65,0
5.607070684,-16,16,146,336,5,65,0
5.628118277,-16,16,146,336,5,65,0
5.650009871,-16,16,146,336,5,65,0
5.66893816,-16,16,145,336,5,65,0
5.688854456,-17,17,150,336,5,65,0
5.710830688,-16,16,146,336,5,65,0
5.730742693,-16,16,145,336,5,65,0
5.750686169,-16,16,147,336,5,65,0
5.771630764,-16,16,146,336,5,65,0
5.795621395,-16,16,146,336,5,65,0
5.816511869,-16,16,146,336,5,65,0
5.836489916,-16,16,147,336,5,65,0
5.857402563,-16,16,147,336,5,65,0
5.877355099,-16,16,146,336,5,65,0
5.900319338,-16,16,146,336,5,65,0
5.918272018,-16,16,146,336,5,65,0
5.939182281,-16,16,146,336,5,65,0
5.960127592,-16,16,146,336,5,65,0
5.984120369,-16,16,146,336,5,65,0
6.006005764,-16,16,146,336,5,65,0
6.02495265,-16,16,146,336,5,65,0
6.045945644,-16,16,146,336,5,65,0
6.06787014,-16,16,146,336,5,65,0
6.086820602,-16,16,146,336,5,65,0
6.106735706,-16,16,147,336,5,65,0
6.127733946,-16,16,146,336,5,65,0
6.20849514,-16,16,146,336,5,65,0
6.219432116,-16,16,146,336,5,65,0
6.240376949,-16,16,146,336,5,65,0
6.251354456,-16,16,146,336,5,65,0
6.27328825,-16,16,147,336,5,65,0
6.284291744,-16,16,146,336,5,65,0
6.305203438,-16,16,146,336,5,65,0
6.316208601,-16,16,146,336,5,65,0
6.32714653,-16,16,146,336,5,65,0
6.349141598,-16,16,146,336,5,65,0
6.361053467,-16,16,146,336,5,65,0
6.382995844,-16,16,146,336,5,65,0
6.401970148,-16,16,147,336,5,65,0
6.422899246,-16,16,146,336,5,65,0
6.443865061,-16,16,146,336,5,65,0
6.463794708,-15,15,143,336,5,65,0
6.483725548,-16,16,146,336,5,65,0
6.505676746,-16,16,146,336,5,65,0
6.524649382,-16,16,147,336,5,65,0
6.549599648,-16,16,147,336,5,65,0
6.571490288,-16,16,147,336,5,65,0
6.590472698,-17,17,151,336,5,65,0
6.611384392,-16,16,147,336,5,65,0
6.633328199,-16,16,147,336,5,65,0
6.652276039,-16,16,146,336,5,65,0
6.67222023,-16,16,146,336,5,65,0
6.695161343,-16,16,146,336,5,65,0
6.713133097,-16,16,146,336,5,65,0
6.738122225,-16,16,146,336,5,65,0
6.75804472,-16,16,146,336,5,65,0
6.778988123,-16,16,147,336,5,65,0
6.798887014,-16,16,146,336,5,65,0
6.821821451,-16,16,146,336,5,65,0
6.839773417,-16,16,146,336,5,65,0
6.860717773,-16,16,146,336,5,65,0
6.882659912,-16,16,146,336,5,65,0
6.90559721,-17,17,150,336,5,65,0
6.927558661,-16,16,146,336,5,65,0
6.946523428,-16,16,146,336,5,65,0
6.967432976,-16,16,147,336,5,65,0
6.987411261,-16,16,147,336,5,65,0
7.009317875,-16,16,146,336,5,65,0
7.028268337,-16,16,146,336,5,65,0
7.049228191,-16,16,146,336,5,65,0
7.071186543,-17,17,150,336,5,65,0
7.094189405,-16,16,146,336,5,65,0
7.115110397,-16,16,146,336,5,65,0
7.135143042,-16,16,146,336,5,65,0
7.15608573,-16,16,147,336,5,65,0
7.178026676,-16,16,146,336,5,65,0
7.196976662,-16,16,145,336,5,65,0
7.216957808,-16,16,147,336,5,65,0
7.298704863,-16,16,147,336,5,65,0
7.320644617,-16,16,147,336,5,65,0
7.331618547,-16,16,146,336,5,65,0
7.343583107,-16,16,147,336,5,65,0
7.366524458,-16,16,146,336,5,65,0
7.376544476,-16,16,146,336,5,65,0
7.398525715,-16,16,147,336,5,65,0
7.409536839,-16,16,146,336,5,65,0
7.431430101,-16,16,147,336,5,65,0
7.44339776,-15,15,144,336,5,65,0
7.453402758,-16,16,146,336,5,65,0
7.47531271,-16,16,146,336,5,65,0
7.491270304,-16,16,146,336,5,65,0
7.512228012,-16,16,147,336,5,65,0
7.533159494,-16,16,146,336,5,65,0
7.554132938,-16,16,148,336,5,65,0
7.573051214,-16,16,146,336,5,65,0
7.594078064,-16,16,146,336,5,65,0
7.616038084,-16,16,146,336,5,65,0
7.63896203,-16,16,147,336,5,65,0
7.65990448,-16,16,147,336,5,65,0
7.67990613,-16,16,146,336,5,65,0
7.700794935,-16,16,146,336,5,65,0
7.720742702,-16,16,146,336,5,65,0
7.743681669,-16,16,146,336,5,65,0
7.761682034,-16,16,146,336,5,65,0
7.782655478,-16,16,146,336,5,65,0
7.804518938,-16,16,146,336,5,65,0
7.827455282,-16,16,145,336,5,65,0
7.848403454,-16,16,147,336,5,65,0
7.868385553,-16,16,146,336,5,65,0
7.889291048,-16,16,146,336,5,65,0
7.909238815,-16,16,146,336,5,65,0
7.931193113,-16,16,147,336,5,65,0
7.950161695,-16,16,146,336,5,65,0
7.971071482,-16,16,146,336,5,65,0
7.993046999,-16,16,146,336,5,65,0
8.016042709,-16,16,146,336,5,65,0
8.036928892,-16,16,147,336,5,65,0
8.05684185,-16,16,146,336,5,65,0
8.077790022,-16,16,146,336,5,65,0
8.099757433,-16,16,146,336,5,65,0
8.118676901,-16,16,147,336,5,65,0
8.138623476,-16,16,147,336,5,65,0
8.159567118,-16,16,146,336,5,65,0
8.180512667,-16,16,146,336,5,65,0
8.204480886,-16,16,146,336,5,65,0
8.226389885,-16,16,146,336,5,65,0
8.245363235,-16,16,146,336,5,65,0
8.266299963,-17,17,150,336,5,65,0
8.287258625,-16,16,146,336,5,65,0
8.307173729,-16,16,146,336,5,65,0
8.389953136,-16,16,147,336,5,65,0
8.410944223,-16,16,146,336,5,65,0
8.421864748,-16,16,147,336,5,65,0
8.442847013,-15,15,143,336,5,65,0
8.453816891,-16,16,146,336,5,65,0
8.475722551,-16,16,146,336,5,65,0
8.486724138,-16,16,147,336,5,65,0
8.508666039,-16,16,146,336,5,65,0
8.519605637,-16,16,147,336,5,65,0
